"No.","Time","Source","Destination","Protocol","Length","Info"
"748","9.258874","51.132.193.104","10.18.110.249","TCP","1514","443  >  62976 [ACK] Seq=4381 Ack=249 Win=525312 Len=1460 [TCP segment of a reassembled PDU]"
"749","9.258874","51.132.193.104","10.18.110.249","TLSv1.2","509","Server Hello, Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"750","9.258991","10.18.110.249","51.132.193.104","TCP","54","62976  >  443 [ACK] Seq=249 Ack=6296 Win=262144 Len=0"
"751","9.268805","10.18.110.249","51.132.193.104","TLSv1.2","212","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"752","9.282722","103.110.89.172","10.18.110.249","TLSv1.2","77","Application Data"
"753","9.282985","10.18.110.249","103.110.89.172","TLSv1.2","81","Application Data"
"754","9.303199","103.110.89.172","10.18.110.249","TCP","54","443  >  62953 [ACK] Seq=231 Ack=271 Win=246 Len=0"
"755","9.420333","Routerbo_10:8f:3c","Broadcast","ARP","60","Who has 10.18.110.99? Tell 10.18.110.254"
"756","9.420333","CloudNet_ea:e4:07","Broadcast","ARP","42","Who has 10.18.110.173? Tell 10.18.110.167"
"757","9.420333","Routerbo_10:8f:3c","Broadcast","ARP","60","Who has 10.18.110.104? Tell 10.18.110.254"
"758","9.420333","Ubiquiti_60:22:f7","Broadcast","ARP","60","Who has 10.18.110.254? Tell 10.18.110.4"
"759","9.420333","IntelCor_20:ef:7c","Broadcast","ARP","60","ARP Announcement for 10.18.110.43"
"760","9.420333","10.18.110.62","10.18.110.255","NBNS","92","Name query NB BRW90324B4542B0<00>"
"761","9.493509","51.132.193.104","10.18.110.249","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"762","9.493590","10.18.110.249","51.132.193.104","TCP","54","62976  >  443 [ACK] Seq=407 Ack=6347 Win=261888 Len=0"
"763","9.494939","10.18.110.249","51.132.193.104","TLSv1.2","660","Application Data"
"764","9.495199","10.18.110.249","51.132.193.104","TLSv1.2","1191","Application Data"
"765","9.521591","Routerbo_10:8f:3c","Broadcast","ARP","60","Who has 10.18.110.158? Tell 10.18.110.254"
"766","9.627981","Routerbo_10:8f:3c","Broadcast","ARP","60","Who has 10.18.110.125? Tell 10.18.110.254"
"767","9.694494","51.132.193.104","10.18.110.249","TCP","54","443  >  62976 [ACK] Seq=6347 Ack=2150 Win=525568 Len=0"
"768","9.930861","Routerbo_10:8f:3c","Broadcast","ARP","60","Who has 10.18.110.134? Tell 10.18.110.254"
"769","9.936133","10.18.110.43","10.18.110.255","NBNS","92","Name query NB WPAD<00>"
"770","10.037752","IntelCor_20:ef:7c","Broadcast","ARP","60","Who has 10.18.110.71? Tell 10.18.110.43"
"771","10.037752","RealtekS_36:05:9e","Broadcast","ARP","60","Who has 10.18.110.254? Tell 10.18.110.113"
"772","10.037752","Ubiquiti_95:30:c3","Broadcast","ARP","60","Who has 10.18.110.254? Tell 10.18.110.7"
"773","10.038002","192.168.1.1","192.168.1.114","DHCP","782","DHCP ACK      - Transaction ID 0xf4860dcc"
"774","10.136505","CloudNet_be:34:3f","Broadcast","ARP","42","Who has 10.18.110.55? Tell 10.18.110.108"
"775","10.136505","CloudNet_be:34:3f","Broadcast","ARP","42","Who has 10.18.110.221? Tell 10.18.110.108"
"776","10.136505","CloudNet_be:34:3f","Broadcast","ARP","42","Who has 10.18.110.229? Tell 10.18.110.108"
"777","10.136505","CloudNet_ea:e4:07","Broadcast","ARP","42","Who has 10.18.110.173? Tell 10.18.110.167"
"778","10.187564","51.132.193.104","10.18.110.249","TLSv1.2","528","Application Data"
"779","10.187679","10.18.110.249","51.132.193.104","TCP","54","62976  >  443 [ACK] Seq=2150 Ack=6821 Win=261376 Len=0"
"780","10.238258","CloudNet_ea:e4:07","Broadcast","ARP","42","Who has 10.18.110.63? Tell 10.18.110.167"
"781","10.240600","Routerbo_10:8f:3c","Broadcast","ARP","60","Who has 10.18.110.240? Tell 10.18.110.254"
"782","10.240829","10.18.110.159","10.18.110.255","NBNS","92","Name query NB BRW900F0C0AFC9E<00>"
"783","10.247145","10.18.110.62","10.18.110.255","NBNS","92","Name query NB BRW90324B4542B0<00>"
"784","10.327257","103.110.89.172","10.18.110.249","TLSv1.2","77","Application Data"
"785","10.327500","10.18.110.249","103.110.89.172","TLSv1.2","81","Application Data"
"786","10.340738","Routerbo_10:8f:3c","Broadcast","ARP","60","Who has 10.18.110.126? Tell 10.18.110.254"
"787","10.340738","Ubiquiti_60:22:61","Broadcast","ARP","60","Who has 10.18.110.254? Tell 10.18.110.5"
"788","10.346066","Ubiquiti_59:b3:b9","Broadcast","ARP","60","Who has 10.18.110.254? Tell 10.18.110.14"
"789","10.346066","Ubiquiti_6f:1e:5d","Broadcast","ARP","60","Who has 10.18.110.254? Tell 10.18.110.12"
"790","10.346066","Ubiquiti_59:b0:85","Broadcast","ARP","60","Who has 10.18.110.254? Tell 10.18.110.11"
"791","10.346066","Ubiquiti_6a:44:d9","Broadcast","ARP","60","Who has 10.18.110.254? Tell 10.18.110.13"
"792","10.372628","103.110.89.172","10.18.110.249","TCP","54","443  >  62953 [ACK] Seq=254 Ack=298 Win=246 Len=0"
"793","12.241012","10.18.110.249","10.18.110.167","TCP","164","55431  >  8009 [PSH, ACK] Seq=221 Ack=221 Win=509 Len=110 [TCP segment of a reassembled PDU]"
"794","12.299298","Routerbo_10:8f:3c","AzureWav_46:bd:79","ARP","60","Who has 10.18.110.249? Tell 10.18.110.254"
"795","12.299332","AzureWav_46:bd:79","Routerbo_10:8f:3c","ARP","42","10.18.110.249 is at 54:27:1e:46:bd:79"
"796","12.390269","103.110.89.172","10.18.110.249","TLSv1.2","77","Application Data"
"797","12.390269","103.110.89.172","10.18.110.249","TCP","77","[TCP Retransmission] 443  >  62953 [PSH, ACK] Seq=254 Ack=298 Win=246 Len=23"
"798","12.390269","103.110.89.172","10.18.110.249","TCP","77","[TCP Retransmission] 443  >  62953 [PSH, ACK] Seq=254 Ack=298 Win=246 Len=23"
"799","12.390269","10.18.110.167","10.18.110.249","TCP","164","8009  >  55431 [PSH, ACK] Seq=221 Ack=331 Win=1058 Len=110 [TCP segment of a reassembled PDU]"
"800","12.390269","Routerbo_10:8f:3c","Broadcast","ARP","60","Who has 10.18.110.126? Tell 10.18.110.254"
"801","12.390269","Ubiquiti_6a:44:d9","Broadcast","ARP","60","Who has 10.18.110.254? Tell 10.18.110.13"
"802","12.390269","Routerbo_10:8f:3c","Broadcast","ARP","60","Who has 10.18.110.96? Tell 10.18.110.254"
"803","12.390269","Routerbo_10:8f:3c","Broadcast","ARP","60","Who has 10.18.110.99? Tell 10.18.110.254"
"804","12.390416","10.18.110.249","103.110.89.172","TCP","66","62953  >  443 [ACK] Seq=298 Ack=277 Win=510 Len=0 SLE=254 SRE=277"
"805","12.390560","10.18.110.249","103.110.89.172","TCP","66","[TCP Dup ACK 804#1] 62953  >  443 [ACK] Seq=298 Ack=277 Win=510 Len=0 SLE=254 SRE=277"
"806","12.390745","10.18.110.249","103.110.89.172","TLSv1.2","81","Application Data"
"807","12.434756","103.110.89.172","10.18.110.249","TLSv1.2","77","Application Data"
"808","12.434756","103.110.89.172","10.18.110.249","TCP","54","443  >  62953 [ACK] Seq=300 Ack=325 Win=246 Len=0"
"809","12.434957","10.18.110.249","103.110.89.172","TLSv1.2","81","Application Data"
"810","12.440766","10.18.110.249","10.18.110.167","TCP","54","55431  >  8009 [ACK] Seq=331 Ack=331 Win=508 Len=0"
"811","12.456116","103.110.89.172","10.18.110.249","TCP","54","443  >  62953 [ACK] Seq=300 Ack=352 Win=246 Len=0"
"812","12.600791","CyberTAN_88:e0:8b","Broadcast","ARP","60","Who has 192.168.2.1? Tell 192.168.2.221"
"813","12.600956","10.18.110.159","10.18.110.255","NBNS","92","Name query NB BRW900F0C0AFC9E<00>"
"814","12.600956","10.18.110.161","10.18.110.255","NBNS","92","Name query NB ISATAP<00>"
"815","12.697040","10.18.110.62","10.18.110.255","NBNS","92","Name query NB BRW90324B4542B0<00>"
"816","13.060755","10.18.110.249","172.253.118.95","UDP","75","50168  >  443 Len=33"
"817","13.112256","172.253.118.95","10.18.110.249","UDP","67","443  >  50168 Len=25"
"818","13.310746","10.18.110.159","10.18.110.255","NBNS","92","Name query NB BRW900F0C0AFC9E<00>"
"819","13.325747","10.18.110.249","10.1.8.75","DNS","80","Standard query 0x00ed A activity.windows.com"
"820","13.352193","10.1.8.75","10.18.110.249","DNS","141","Standard query response 0x00ed A activity.windows.com CNAME activity-geo.trafficmanager.net A 20.44.229.112"
"821","13.353292","10.18.110.249","20.44.229.112","TCP","66","62977  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"822","13.390563","103.110.89.172","10.18.110.249","TLSv1.2","77","Application Data"
"823","13.393057","10.18.110.249","103.110.89.172","TLSv1.2","81","Application Data"
"824","13.424219","Routerbo_10:8f:3c","Broadcast","ARP","60","Who has 10.18.110.96? Tell 10.18.110.254"
"825","13.424219","Routerbo_10:8f:3c","Broadcast","ARP","60","Who has 10.18.110.158? Tell 10.18.110.254"
"826","13.424219","Routerbo_10:8f:3c","Broadcast","ARP","60","Who has 10.18.110.99? Tell 10.18.110.254"
"827","13.424219","Routerbo_10:8f:3c","Broadcast","ARP","60","Who has 10.18.110.104? Tell 10.18.110.254"
"828","13.424219","fe80::a71d:7e11:f31b:9b7e","ff02::1:ff7b:c5af","ICMPv6","86","Neighbor Solicitation for fe80::ead8:d1ff:fe7b:c5af from 70:66:55:b0:61:b5"
"829","13.424219","10.18.110.161","10.18.110.255","NBNS","92","Name query NB ISATAP<00>"
"830","13.424219","fe80::55c8:78da:925b:294e","ff02::1:ff7b:c5af","ICMPv6","86","Neighbor Solicitation for fe80::ead8:d1ff:fe7b:c5af from 3c:52:82:e0:ef:87"
"831","13.457280","20.44.229.112","10.18.110.249","TCP","66","443  >  62977 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1440 WS=256 SACK_PERM"
"832","13.457280","103.110.89.172","10.18.110.249","TCP","54","443  >  62953 [ACK] Seq=323 Ack=379 Win=246 Len=0"
"833","13.457430","10.18.110.249","20.44.229.112","TCP","54","62977  >  443 [ACK] Seq=1 Ack=1 Win=132352 Len=0"
"834","13.457787","10.18.110.249","20.44.229.112","TLSv1.2","273","Client Hello"
"835","13.531993","20.44.229.112","10.18.110.249","TCP","1514","443  >  62977 [ACK] Seq=1 Ack=220 Win=525312 Len=1460 [TCP segment of a reassembled PDU]"
"836","13.531993","20.44.229.112","10.18.110.249","TCP","1514","443  >  62977 [ACK] Seq=1461 Ack=220 Win=525312 Len=1460 [TCP segment of a reassembled PDU]"
"837","13.531993","20.44.229.112","10.18.110.249","TCP","1514","443  >  62977 [ACK] Seq=2921 Ack=220 Win=525312 Len=1460 [TCP segment of a reassembled PDU]"
"838","13.531993","20.44.229.112","10.18.110.249","TCP","1514","443  >  62977 [ACK] Seq=4381 Ack=220 Win=525312 Len=1460 [TCP segment of a reassembled PDU]"
"839","13.532129","10.18.110.249","20.44.229.112","TCP","54","62977  >  443 [ACK] Seq=220 Ack=5841 Win=132352 Len=0"
"840","13.532549","20.44.229.112","10.18.110.249","TLSv1.2","455","Server Hello, Certificate, Certificate Status, Server Key Exchange, Certificate Request, Server Hello Done"
"841","13.538034","10.18.110.249","20.44.229.112","TLSv1.2","219","Certificate, Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"842","13.580502","20.44.229.112","10.18.110.249","TLSv1.2","105","Change Cipher Spec, Encrypted Handshake Message"
"843","13.583571","10.18.110.249","20.44.229.112","TCP","1494","62977  >  443 [ACK] Seq=385 Ack=6293 Win=131840 Len=1440 [TCP segment of a reassembled PDU]"
"844","13.583571","10.18.110.249","20.44.229.112","TLSv1.2","234","Application Data"
"845","13.641077","20.44.229.112","10.18.110.249","TCP","54","443  >  62977 [ACK] Seq=6293 Ack=2005 Win=525568 Len=0"
"846","13.668251","20.44.229.112","10.18.110.249","TLSv1.2","428","Application Data"
"847","13.710595","10.18.110.249","20.44.229.112","TCP","54","62977  >  443 [ACK] Seq=2005 Ack=6667 Win=131584 Len=0"
"848","13.924734","fe80::a71d:7e11:f31b:9b7e","ff02::1:ff7b:c5af","ICMPv6","86","Neighbor Solicitation for fe80::ead8:d1ff:fe7b:c5af from 70:66:55:b0:61:b5"
"849","14.027489","RealtekS_36:05:9e","Broadcast","ARP","60","Who has 10.18.110.254? Tell 10.18.110.113"
"850","14.129398","10.18.110.159","10.18.110.255","NBNS","92","Name query NB BRW900F0C0AFC9E<00>"
"851","14.129865","10.18.110.161","10.18.110.255","NBNS","92","Name query NB ISATAP<00>"
"852","14.334356","Routerbo_10:8f:3c","Broadcast","ARP","60","Who has 10.18.110.96? Tell 10.18.110.254"
"853","14.379176","103.110.89.172","10.18.110.249","TLSv1.2","77","Application Data"
"854","14.379595","10.18.110.249","103.110.89.172","TLSv1.2","81","Application Data"
"855","14.394428","103.110.89.172","10.18.110.249","TCP","54","443  >  62953 [ACK] Seq=346 Ack=406 Win=246 Len=0"
"856","14.408140","10.18.110.249","20.44.229.112","TCP","1494","62977  >  443 [ACK] Seq=2005 Ack=6667 Win=131584 Len=1440 [TCP segment of a reassembled PDU]"
"857","14.408140","10.18.110.249","20.44.229.112","TLSv1.2","590","Application Data"
"858","14.432309","10.18.110.249","10.1.8.30","DNS","74","Standard query 0x6a46 A www.google.com"
"859","14.432817","10.18.110.249","10.1.8.30","DNS","74","Standard query 0xe334 HTTPS www.google.com"
"860","14.437306","Routerbo_10:8f:3c","Broadcast","ARP","60","Who has 10.18.110.126? Tell 10.18.110.254"
"861","14.437306","Routerbo_10:8f:3c","Broadcast","ARP","60","Who has 10.18.110.158? Tell 10.18.110.254"
"862","14.437306","Routerbo_10:8f:3c","Broadcast","ARP","60","Who has 10.18.110.99? Tell 10.18.110.254"
"863","14.437306","Routerbo_10:8f:3c","Broadcast","ARP","60","Who has 10.18.110.104? Tell 10.18.110.254"
"864","14.443717","20.44.229.112","10.18.110.249","TCP","54","443  >  62977 [ACK] Seq=6667 Ack=3981 Win=525568 Len=0"
"865","14.450049","10.1.8.30","10.18.110.249","DNS","170","Standard query response 0x6a46 A www.google.com A 74.125.24.106 A 74.125.24.104 A 74.125.24.103 A 74.125.24.105 A 74.125.24.99 A 74.125.24.147"
"866","14.454361","10.1.8.30","10.18.110.249","DNS","99","Standard query response 0xe334 HTTPS www.google.com HTTPS"
"867","14.456346","10.18.110.249","74.125.24.106","QUIC","1292","Initial, DCID=5d6568c97e118a67, PKN: 1, CRYPTO, PING, PADDING, CRYPTO, PING, PING, CRYPTO, PADDING, CRYPTO, PADDING, PING, PING, PADDING, CRYPTO, CRYPTO, CRYPTO, CRYPTO, PING, PING, CRYPTO, PING, PADDING, CRYPTO"
"868","14.456852","10.18.110.249","74.125.24.106","QUIC","118","0-RTT, DCID=5d6568c97e118a67"
"869","14.488071","74.125.24.106","10.18.110.249","QUIC","1292","Protected Payload (KP0)"
"870","14.488071","74.125.24.106","10.18.110.249","QUIC","830","Protected Payload (KP0)"
"871","14.488071","74.125.24.106","10.18.110.249","QUIC","218","Protected Payload (KP0)"
"872","14.489217","10.18.110.249","74.125.24.106","QUIC","121","Handshake, DCID=dd6568c97e118a67"
"873","14.489577","10.18.110.249","74.125.24.106","QUIC","75","Protected Payload (KP0), DCID=dd6568c97e118a67"
"874","14.495429","20.44.229.112","10.18.110.249","TLSv1.2","428","Application Data"
"875","14.513058","74.125.24.106","10.18.110.249","QUIC","66","Protected Payload (KP0)"
"876","14.520618","10.18.110.249","74.125.24.106","QUIC","75","Protected Payload (KP0), DCID=dd6568c97e118a67"
"877","14.530034","74.125.24.106","10.18.110.249","QUIC","162","Protected Payload (KP0)"
"878","14.543017","10.18.110.249","74.125.68.190","UDP","900","63168  >  443 Len=858"
"879","14.549886","10.18.110.249","20.44.229.112","TCP","54","62977  >  443 [ACK] Seq=3981 Ack=7041 Win=131072 Len=0"
"880","14.560839","10.18.110.249","74.125.24.106","QUIC","75","Protected Payload (KP0), DCID=dd6568c97e118a67"
"881","14.576880","74.125.68.190","10.18.110.249","UDP","69","443  >  63168 Len=27"
"882","14.579602","74.125.68.190","10.18.110.249","UDP","110","443  >  63168 Len=68"
"883","14.579602","74.125.68.190","10.18.110.249","UDP","63","443  >  63168 Len=21"
"884","14.580369","10.18.110.249","74.125.68.190","UDP","77","63168  >  443 Len=35"
"885","14.588032","10.18.110.249","20.44.229.112","TCP","1494","62977  >  443 [ACK] Seq=3981 Ack=7041 Win=131072 Len=1440 [TCP segment of a reassembled PDU]"
"886","14.588032","10.18.110.249","20.44.229.112","TLSv1.2","626","Application Data"
"887","14.611075","10.18.110.249","74.125.68.190","UDP","75","63168  >  443 Len=33"
"888","14.636446","20.44.229.112","10.18.110.249","TCP","54","443  >  62977 [ACK] Seq=7041 Ack=5993 Win=525568 Len=0"
"889","14.636446","74.125.68.190","10.18.110.249","UDP","66","443  >  63168 Len=24"
"890","14.641796","Ubiquiti_60:2d:06","Broadcast","ARP","60","Who has 10.18.110.254? Tell 10.18.110.3"
"891","14.641796","CloudNet_ea:e4:07","Broadcast","ARP","42","Who has 10.18.110.63? Tell 10.18.110.167"
"892","14.641796","Zhejiang_ac:8a:e8","Broadcast","ARP","60","Who has 10.18.110.107? (ARP Probe)"
"893","14.641796","Zhejiang_ac:8a:e8","Broadcast","ARP","60","Who has 10.18.110.107? (ARP Probe)"
"894","14.678272","20.44.229.112","10.18.110.249","TLSv1.2","428","Application Data"
"895","14.720627","10.18.110.249","20.44.229.112","TCP","54","62977  >  443 [ACK] Seq=5993 Ack=7415 Win=132352 Len=0"
"896","14.949535","fe80::a71d:7e11:f31b:9b7e","ff02::1:ff7b:c5af","ICMPv6","86","Neighbor Solicitation for fe80::ead8:d1ff:fe7b:c5af from 70:66:55:b0:61:b5"
"897","14.949535","fe80::55c8:78da:925b:294e","ff02::1:ff7b:c5af","ICMPv6","86","Neighbor Solicitation for fe80::ead8:d1ff:fe7b:c5af from 3c:52:82:e0:ef:87"
"898","14.949535","10.18.110.159","10.18.110.255","NBNS","92","Name query NB BRW900F0C0AFC9E<00>"
"899","15.051043","Ubiquiti_95:30:45","Broadcast","ARP","60","Who has 10.18.110.254? Tell 10.18.110.6"
"900","15.051043","Routerbo_10:8f:3c","Broadcast","ARP","60","Who has 10.18.110.134? Tell 10.18.110.254"
"901","15.054336","10.18.110.62","10.18.110.255","NBNS","92","Name query NB BRW90324B4542B0<00>"
"902","15.358513","Routerbo_10:8f:3c","Broadcast","ARP","60","Who has 10.18.110.126? Tell 10.18.110.254"
"903","15.358513","Routerbo_10:8f:3c","Broadcast","ARP","60","Who has 10.18.110.96? Tell 10.18.110.254"
"904","15.358513","Routerbo_10:8f:3c","Broadcast","ARP","60","Who has 10.18.110.158? Tell 10.18.110.254"
"905","15.358513","Routerbo_10:8f:3c","Broadcast","ARP","60","Who has 10.18.110.99? Tell 10.18.110.254"
"906","15.397399","103.110.89.172","10.18.110.249","TLSv1.2","77","Application Data"
"907","15.397639","10.18.110.249","103.110.89.172","TLSv1.2","81","Application Data"
"908","15.414161","103.110.89.172","10.18.110.249","TCP","54","443  >  62953 [ACK] Seq=369 Ack=433 Win=246 Len=0"
"909","15.461669","Ubiquiti_6f:1e:5d","Broadcast","ARP","60","Who has 10.18.110.254? Tell 10.18.110.12"
"910","15.461669","Ubiquiti_59:b3:b9","Broadcast","ARP","60","Who has 10.18.110.254? Tell 10.18.110.14"
"911","15.461669","Ubiquiti_6a:44:d9","Broadcast","ARP","60","Who has 10.18.110.254? Tell 10.18.110.13"
"912","15.461669","Ubiquiti_59:b0:85","Broadcast","ARP","60","Who has 10.18.110.254? Tell 10.18.110.11"
"913","15.461669","CloudNet_ea:e4:07","Broadcast","ARP","42","Who has 10.18.110.63? Tell 10.18.110.167"
"914","15.461669","Routerbo_10:8f:3c","Broadcast","ARP","60","Who has 10.18.110.104? Tell 10.18.110.254"
"915","15.461669","Ubiquiti_60:22:f7","Broadcast","ARP","60","Who has 10.18.110.254? Tell 10.18.110.4"
"916","15.503431","10.18.110.249","10.1.8.75","DNS","86","Standard query 0x4742 A fe2cr.update.microsoft.com"
"917","15.524571","10.1.8.75","10.18.110.249","DNS","172","Standard query response 0x4742 A fe2cr.update.microsoft.com CNAME fe2cr.update.msft.com.trafficmanager.net A 52.238.248.7 A 52.254.114.71"
"918","15.526004","10.18.110.249","52.238.248.7","TCP","66","62978  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"919","15.562885","Zhejiang_ac:91:7e","Broadcast","ARP","60","Who has 10.18.110.105? (ARP Probe)"
"920","15.562885","Zhejiang_ac:91:7e","Broadcast","ARP","60","Who has 10.18.110.105? (ARP Probe)"
"921","15.759619","52.238.248.7","10.18.110.249","TCP","66","443  >  62978 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460 WS=256 SACK_PERM"
"922","15.759856","10.18.110.249","52.238.248.7","TCP","54","62978  >  443 [ACK] Seq=1 Ack=1 Win=131328 Len=0"
"923","15.767770","10.18.110.159","10.18.110.255","NBNS","92","Name query NB BRW900F0C0AFC9E<00>"
"924","15.806541","10.18.110.249","52.238.248.7","TLSv1.2","265","Client Hello"
"925","15.972865","RealtekS_36:05:9e","Broadcast","ARP","60","Who has 10.18.110.254? Tell 10.18.110.113"
